Make Nats?,School,NATS,UT-Austin,Rickards,Palatine,Boyceville,Seven Lakes,Dick Smith,Raymond Park,BirdSO Mini,Fairfax,Westlake,SONI,Camas,Rice,Carnegie-Mellon,Solon IP,Solon Sat,SOLVI,UC Davis,Duke,Ohio State,MIT,UChicago,North Pocono IP,North Pocono Sat,Cornell,High Desert,SOAPS,Princeton,Mentor,Yale,San Marino,Golden Gate,BirdSO Sat,UMSO,SOUP,Northwestern,Mt. Vernon,LA Tech,Mason,Louisville,Lexington
FALSE,"Cornerstone Charter Academy Greensboro, NC",,,,,,,,,,,,5.178617382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Fort Loramie H.S. OH,,,,,,,,,,,,,,,,,,,,,5.157868222,,,,,,,,,,,,,,,,,,,,,
FALSE,Lake Travis H.S. TX,,5.153030591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hillcrest H.S. UT,,,,,,,,,,,,,,,,,,,,,5.130021303,,,,,,,,,,,,,,,,,,,,,
FALSE,"Triangle Math and Science Academy Cary, NC",,,,,,,,,,,,,,,,,,,,5.123335182,,,,,,,,,,,,,,,,,,,,,,
FALSE,Millersburg Area H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11784673,,,,,,,,
FALSE,Spring Early College Academy TX,,,,,,5.115292472,,,,,,,,3.941827407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Central Bucks H.S. South PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.038200885,,,,,,,,,,,,,
FALSE,Tomball Memorial H.S. TX,,,,,,5.033665464,,,,,,,,1.90022096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Harlem H.S. IL,,,,5.014259082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Larry A. Ryle H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.004366586,
FALSE,"Maclay School Tallahassee, FL",,,2.428580973,,,,,,,,,5.001281931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hendrickson H.S. TX,,3.6733451,,,,,,,,,,,,4.979150409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"South Pasadena H.S. South Pasadena, CA",,,,,,,,,,,,,,,,,,,,4.968278379,,,,,,,,,,,,,,,,,,,,,,
FALSE,Leyden H.S. IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96516856,,,,,
FALSE,George Washington H.S. IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.945078283,,,,,
FALSE,Kingwood H.S. TX,,,,,,,,,,,,,,4.923620851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Rochester H.S. MI,,,,,,,,,,,,,,,,,,,,1.488981389,,,,,,,,,,,4.889004207,,,,,,,,,,,
FALSE,Kutztown Area H.S. PA,,,3.18174849,,,,4.067946519,,,,,,,,,,,,,,,,,,3.873499709,,,,,,,,,,,,,,,,,
FALSE,Saint Ignatius Loyola School NY,,,,,,,4.863355056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Fulton County Schools Innovation Academy GA,,,,,4.855791361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Brentwood H.S. NY,,,,,,,,,4.830771666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Carl Wunsche Senior H.S. TX,,,,,,4.593830618,,,,,,,,4.025696076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Gabrielino H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827340937,,,,,,,,
FALSE,"Agoura H.S. Agoura Hills, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827340937,,,,,,,,
FALSE,"BASIS Independent McLean McLean, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.827340937,,,,,,,,
FALSE,Cheshire Academy CT,,,,,,,,,,,,4.792243975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Central York H.S. PA,,,,,,,4.77662856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Pensacola H.S. FL,,,4.159590816,4.355865063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Naper Valley Homeschool IL,,,,4.752604196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.761866004,,,,
FALSE,Marshfield H.S. WI,,,,,4.734339288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,John Carroll School MD,,,,,,,,,,,,4.664693755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Millennium H.S. AZ,,,,,,,,,,,,,,,,,,,,,4.627567918,,,,,,,,,,,,,,,,,,,,,
FALSE,Russia H.S. OH,,,,,,,,,,,,,,,,,,,,,4.627567918,,,,,,,,,,,,,,,,,,,,,
FALSE,Hamilton H.S. AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.627093268,,,,,,,,,,,
FALSE,Sacred Heart Greenwich CT,,,,,,,,,,,,,,,,,,,,1.488981389,,,,,,,3.821302618,,3.911027951,,2.718012829,,,,,,,,,,,
FALSE,Grand County H.S. UT,,,,,,,,,3.915022039,,,,,,,,,4.32438123,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Eastview H.S. MN,,,,,4.585038826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,John Hersey H.S. IL,,,,4.583023626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Ranney School NJ,,,,,,,3.56778916,,,,,,,,,,,,,,,,,,,,,,4.512002233,,,,,,,,,,,,,
FALSE,East Ridge H.S. MN,,,,,4.535291569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clarion Area Jr./Sr. H.S. PA,,,,,,,,,,,,4.531170666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hopkins School CT,,,4.505779552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Panther Creek H.S. NC,,,,,,,,,,,,,,,,,,,,4.48218971,,,,,,,,,,,,,,,,,,,,,,
FALSE,Norwin H.S. PA,,,,,,,4.475786915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lakeland Union H.S. WI,,,,,4.458695534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Quarry Lane School CA,,,,,,,,,3.614198655,,,4.319008828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,NYOS Charter School TX,,4.450914501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Isaac Bear Early College H.S. NC,,,,,,,,,,,,,,,,,,,,4.421823518,,,,,,,,,,,,,,,,,,,,,,
FALSE,Laker H.S. MI,,,2.89154793,,,,4.413386844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cambridge H.S. WI,,,,,4.388479856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cary Grove H.S. IL,,,,4.382541402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Northside College Prep IL,,,,,,,,,,,,,,,,,,,,,,,4.381230567,,,,,,,,,,,,,,,,,,,
FALSE,Cushing Academy MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.375951626,,,,,
FALSE,Lisle H.S. IL,,,,4.374886308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Glenbard West H.S. IL,,,,4.146725847,,,,,,,,,,,,,,,,,,,3.608072232,,,,,,,,,,,,,,,,,,,
FALSE,Crown Point H.S. IN,,,3.498025676,,,,,4.236912638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Flintridge Sacred Heart Academy CA,,,,,,,,,,,,4.319008828,,,,,,,,,,,,,,1.64789055,,,,,,,,,,,,,,,,
FALSE,La Salle Academy RI,,,,,,,,,,,,4.319008828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Evanston H.S. IL,,,,4.314595024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Libertyville H.S. IL,,,,4.307175256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Alvirne H.S. NH,,,,,,,,,,,,,,,,,,,,,,,,,,,4.280369005,,,,,,,,,,,,,,,
FALSE,West Bend West H.S. WI,,,,,4.256285512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Wallenpaupack Area H.S. PA,,,,,,,3.634824864,,,,,,,,,,,,,,,,,,3.975166368,,,,,,,,,,,,,,,,,
FALSE,Allen County-Scottsville H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.230964478,
FALSE,East Stroudsburg South H.S. PA,,,,,,,,,,,,,,,,,,,,,,,,,4.195397192,,,,,,,,,,,,,,,,,
FALSE,Manistee H.S. MI,,,,,,,,,,,,,,,,,,,,4.173564359,,,,,,,,,,,,,,,,,,,,,,
FALSE,The Hewitt School NY,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164558156,,,,,,,,,,,,,,,
FALSE,Kohler H.S. WI,,,,,4.160956015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Ballard H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.155411541,
FALSE,Durand H.S. IL,,,,3.978748866,,,,,,,,,,,,,,,,,,,3.432716733,,,,,,,,,,,,,,,,,,,
FALSE,Milton H.S. GA,,,,,,,,,,,,,,,,,,,,,,,4.139990518,,,,,,,,,,,,,,,,,,,
FALSE,North Oldham H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.100494207,
FALSE,Silvercreek H.S. CA,,,,,4.086380836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Leander H.S. TX,,4.083316651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Elmwood H.S. WI,,,,,4.061564758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Madison Central H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0470095,
FALSE,Clinton Senior H.S. NY,,,,,,,,,,,,,,,,,,,,4.016151636,,,,,,,,,,,,,,,,,,,,,,
FALSE,Perkiomen School PA,,,,,,,,,,,,,,,,,,,,,,,,,4.006715308,,,,,,,,,,,,,,,,,
FALSE,La Mirada H.S. CA,,,,,,,,,3.994563324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Socorro H.S. NM,,,3.473853732,,,,,,,,,,,,,,,,,3.637899127,,,,,,,,,,,,,,,,,,,,,,
FALSE,Evansville H.S. WI,,,,,3.912661837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hinsdale South H.S. IL,,,,3.89218712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Raleigh Charter H.S. Raleigh, NC",,,,,,,,,,,,,,,,,,,,3.885448476,,,,,,,,,,,,,,,,,,,,,,
FALSE,International Leadership of Texas - Garland H.S. TX,,3.883919023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Niles North H.S. IL,,,,3.859202483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Hemingford H.S. NE,,,,,,,,,3.800007863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Applied Technology H.S. NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78118497,,,,,,,,,,,,,
FALSE,Loyola Academy IL,,,,3.763519777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Mountain View H.S. WA,,,,,,,,,,,,,3.762092194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Fox Homeschoolers IL,,,,,3.758735463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Rochester Mayo H.S. MN,,,,,3.741911582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Shell Lake H.S. WI,,,,,3.737729117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Palatine H.S. IL,,,,3.727116684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Chaparral H.S. CA,,,,,,,,3.10657022,,,,,,,,,,,,,,,,,,3.513683982,,,,,,,,,,,,,,,,
FALSE,Harmony School TX,,,,,,3.635066993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Middle Creek H.S. NC,,,,,,,,,,,,,,,,,,,,3.634543132,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Centreville H.S. Centreville, VA",,,,,,,,,,3.626436016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,River Ridge H.S. GA,,,,,3.61776594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,North Austin Science Alliance TX,,3.57290207,,,,,,,,,,,,,,,,,,2.096777411,,,,,,,,,,,,,,,,,,,,,,
FALSE,Medina Valley H.S. TX,,3.552089048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Notre Dame H.S. Elmira, NY",,,,,,,3.549604709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Lightridge H.S. Aldie, VA",,,,,,,,3.537864678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Osceola H.S. FL,,,2.502854787,3.512794406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Sheldon H.S. TX,,,3.498025676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Thomas Jefferson Classical Academy NC,,,,,,,,,,,,,,,,,,,,3.495869348,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Pittsburgh Science and Technology Academy Pittsburgh, PA",,,,,,,2.43848895,,,,,,,,3.486575851,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Parkersburg H.S. Parkersburg, WV",,,,,,,,,,,,,,,3.486575851,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cary Academy NC,,,,,,,,,,,,,,,,,,,,3.474289907,,,,,,,,,,,,,,,,,,,,,,
FALSE,Tampa Preparatory School FL,,,3.416518282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Potomac Falls H.S. Potomac Falls, VA",,,,,,,3.407203738,,,1.100882362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Crystal Lake South H.S. IL,,,,3.382339516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Corona del Mar H.S. CA,,,3.361044728,,,,,,,,,,2.618003883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Charles W. Baker H.S. NY,,,,,,,3.35468422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Curtis Senior H.S. WA,,,,,,,,,,,,,3.306475493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Durham Academy Upper School Durham, NC",,,,,,,,,,,,,,,,,,,,3.277741061,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lakeville North H.S. MN,,,,,3.216436342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,St. Paul Academy & Summit School MN,,,,,,,,,,,,,,,,,,,,3.208342634,,,,,,,,,,,,,,,,,,,,,,
FALSE,Anderson H.S. TX,,3.203723047,,,,,,,,,,,,2.49426367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Chantilly H.S. Chantilly, VA",,,,,,,,,,3.196636192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,William Jones College Prep H.S. IL,,,,,,,,,,,,,,,,,,,,,,,3.128610284,,,,,,,,,,,,,,,,,,,
FALSE,Seton Catholic H.S. WA,,,,,,,,,,,,,3.127893346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Riverdale Kingsbridge Academy NY,,,,,,,3.123015444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Liberty Senior H.S. WA,,,,,,,,,,,,,3.067644999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,St. Michael-Albertville H.S. MN,,,,,3.028090839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Rochester John Marshall H.S. MN,,,,,2.950607339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Trinity H.S. IL,,,,,,,,,,,,,,,,,,,,,,,2.852894323,,,,,,,,,,,,,,,,,,,
FALSE,Tappan Zee H.S. NY,,,,,,,2.85189371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Apex H.S. NC,,,,,,,,,,,,,,,,,,,,2.826287486,,,,,,,,,,,,,,,,,,,,,,
FALSE,Sparta H.S. WI,,,,,2.822753222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lyme-Old Lyme H.S. CT,,,,,,,,1.911216027,,,,,,,,,,,,1.488981389,,,,,,,,,,,2.799585843,,,,,,,,,,,
FALSE,Oregon H.S WI,,,,,2.741750465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Fountain Valley H.S. CA,,,2.694497573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Mt. Vernon H.S. IN,,,,,,,,2.68036394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"The Palmdale Aerospace Academy Palmdale, CA",,,,,,,,,,,,,,,,,,,,,,,,,,2.673935609,,,,,,,,,,,,,,,,
FALSE,Cadott H.S WI,,,,,2.670232886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Charlotte Catholic H.S. NC,,,,,,,,,,,,,,,,,,,,2.597129041,,,,,,,,,,,,,,,,,,,,,,
FALSE,Shortridge H.S. IN,,,,,,,,2.593390479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Apple Valley H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,2.580611604,,,,,,,,,,,,,,,,
FALSE,Research Triangle H.S. ND,,,,,,,,,,,,,,,,,,,,2.556680568,,,,,,,,,,,,,,,,,,,,,,
FALSE,Niles West H.S. IL,,,,,,,,,,,,,,,,,,,,,,,2.547338428,,,,,,,,,,,,,,,,,,,
FALSE,Conrad Schools of Science DE,,,,,,,,,,,,,,,,,,,,,,,,,,2.482661383,,,,,,,,,,,,,,,,
FALSE,St. Francis School KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468997838,
FALSE,Opelousas H.S. LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.460841267,,,
FALSE,Jonathan Law H.S. CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449637612,,,,,,,,,,,
FALSE,Naugatuck H.S. CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449637612,,,,,,,,,,,
FALSE,Rockford Christian H.S. IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449637612,,,,,,,,,,,
FALSE,Walpole H.S. MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449637612,,,,,,,,,,,
FALSE,Ogden International H.S. IL,,,,,,,,,,,,,,,,,,,,,,,2.412851617,,,,,,,,,,,,,,,,,,,
FALSE,Washougal H.S. WA,,,,,,,,,,,,,2.4069809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Smithtown H.S. East NY,,,,,,,,,,,,,,,,,,,,2.297285571,,,,,,,,,,,,,,,,,,,,,,
FALSE,"James W. Robinson Jr. Secondary Fairfax, VA",,,,,,,,,,2.29545684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,O'Neal School NC,,,,,,,,,,,,,,,,,,,,2.291939939,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cox Mill H.S. NC,,,,,,,,,,,,,,,,,,,,2.286619126,,,,,,,,,,,,,,,,,,,,,,
FALSE,"George C. Marshall H.S. Falls Church, VA",,,,,,,,,,2.247634823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,St Mary's Academy OR,,,,,,,,,,,,,2.245761263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,San Juan College H.S. NM,,,2.230046787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,LBJ H.S. TX,,2.217364678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Mount Vernon H.S. Mount Vernon, IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.168450467,,,,
FALSE,McAllen H.S. TX,,2.149619107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,St. Henry District H.S. KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115482239,
FALSE,D.H. Conley H.S. NC,,,,,,,,,,,,,,,,,,,,2.105742787,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lake Forest H.S. IL,,,,,,,,2.056513152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Susan E. Wagner H.S. NY,,,,,,,,,,,,,,,,,,,,1.984808441,,,,,,,,,,,,,,,,,,,,,,
FALSE,Calumet H.S. MI,,,,,,,,,,,,,,,,,,,,,,,,,,1.972880565,,,,,,,,,,,,,,,,
FALSE,Johnston H.S. IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966734144,,,,
FALSE,Portage H.S. IN,,,,,,,,1.949355593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Toledo H.S. WA,,,,,,,,,,,,,1.942218328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Saint Joseph H.S. IN,,,,,,,,1.911216027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Westside H.S. NE,,,1.898065712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Cypress Ridge H.S. TX,,,1.898065712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Lincolnview H.S. OH,,,,,,,,,,,,,,,,,,,,1.765954619,,,,,,,,,,,,,,,,,,,,,,
FALSE,Chaminade-Madonna College Preparatory FL,,,,,,,,,,,,,,,,,,,,1.741752765,,,,,,,,,,,,,,,,,,,,,,
FALSE,Vista Murrieta H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,1.737102193,,,,,,,,,,,,,,,,
FALSE,Highland Park H.S. KS,,,,,,,,,,,,,,,,,,,,1.693100453,,,,,,,,,,,,,,,,,,,,,,
FALSE,Sultana H.S. CA,,,,,,,,,,,,,,,,,,,,,,,,,,1.541815999,,,,,,,,,,,,,,,,
FALSE,Marvin Ridge H.S. NC,,,,,,,,,,,,,,,,,,,,1.534805125,,,,,,,,,,,,,,,,,,,,,,
FALSE,North Mecklenburg H.S. NC,,,,,,,,,,,,,,,,,,,,1.534805125,,,,,,,,,,,,,,,,,,,,,,
FALSE,Liberty H.S. IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.483676635,,,,
FALSE,"Independence H.S. Ashburn, VA",,,,,,,,,,1.401123006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,Clear Creek Amana H.S. IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386386364,,,,
FALSE,"McLean H.S. McLean, VA",,,,,,,,,,1.219056175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Alexandria City H.S. Alexandria, VA",,,,,,,,,,1.212207545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Woodberry Forest School Woodberry Forest, VA",,,,,,,,,,1.100882362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"West Springfield H.S. West Springfield, VA",,,,,,,,,,1.089762338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,"Thomas A. Edison H.S. Alexandria, VA",,,,,,,,,,1.062920901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
